,work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
13691,2023,SE,FT,NLP Engineer,175000,US,In person,US,M
13692,2023,SE,FT,Data Scientist,170000,US,Fully remote,US,M
13693,2023,SE,FT,Data Scientist,140000,US,Fully remote,US,M
13694,2023,SE,FT,Data Engineer,175308,US,In person,US,M
13695,2023,SE,FT,Data Engineer,100706,US,In person,US,M
13696,2023,SE,FT,NLP Engineer,235000,US,In person,US,M
13697,2023,SE,FT,NLP Engineer,135000,US,In person,US,M
13699,2023,SE,FT,Data Engineer,229000,US,In person,US,M
13700,2023,SE,FT,ML Engineer,289076,US,In person,US,M
13701,2023,SE,FT,ML Engineer,202353,US,In person,US,M
13702,2023,SE,FT,Data Engineer,70179,PT,In person,PT,M
13703,2023,SE,FT,Data Engineer,37788,PT,In person,PT,M
13704,2023,MI,FT,Research Engineer,120000,US,Fully remote,US,M
13705,2023,MI,FT,Research Engineer,100000,US,Fully remote,US,M
13706,2023,SE,FT,Data Engineer,226700,US,In person,US,M
13707,2023,SE,FT,Data Engineer,133300,US,In person,US,M
13708,2023,SE,FT,Data Analyst,125000,US,In person,US,M
13709,2023,SE,FT,Data Analyst,85000,US,In person,US,M
13710,2023,SE,FT,Data Analyst,130000,US,Fully remote,US,M
13711,2023,SE,FT,Data Analyst,80000,US,Fully remote,US,M
13712,2023,MI,FT,Data Engineer,120000,US,In person,US,M
13713,2023,MI,FT,Data Engineer,100000,US,In person,US,M
13715,2022,MI,FT,Business Data Analyst,18314,IN,Hybrid,IN,L
13716,2023,SE,FT,Data Engineer,231250,US,Fully remote,US,M
13717,2023,SE,FT,Data Engineer,138750,US,Fully remote,US,M
13718,2023,SE,FT,Data Engineer,199000,US,In person,US,M
13719,2023,SE,FT,Data Engineer,162000,US,In person,US,M
13720,2023,EN,FT,Data Engineer,160000,US,In person,US,M
13721,2023,EN,FT,Data Engineer,135000,US,In person,US,M
13722,2022,EN,FT,Data Scientist,100000,US,Fully remote,US,M
13723,2023,SE,FT,Research Scientist,200000,US,In person,US,M
13724,2023,SE,FT,Research Scientist,150000,US,In person,US,M
13725,2023,EN,FT,Research Engineer,160000,US,In person,US,M
13726,2023,EN,FT,Research Engineer,120000,US,In person,US,M
13727,2023,SE,FT,Research Scientist,250000,US,In person,US,M
13728,2023,SE,FT,Research Scientist,200000,US,In person,US,M
13729,2023,EN,FT,Deep Learning Engineer,150000,US,In person,US,M
13730,2023,EN,FT,Deep Learning Engineer,120000,US,In person,US,M
13731,2023,SE,FT,Research Engineer,150000,US,In person,US,M
13732,2023,SE,FT,Research Engineer,100000,US,In person,US,M
13733,2022,SE,FT,Data Analytics Manager,133000,NL,In person,NL,L
13734,2023,SE,FT,Data Scientist,272550,US,In person,US,M
13735,2023,SE,FT,Data Scientist,198200,US,In person,US,M
13736,2023,SE,FT,Data Scientist,182000,US,In person,US,M
13737,2023,SE,FT,Data Scientist,140000,US,In person,US,M
13738,2023,SE,FT,Data Engineer,200000,US,In person,US,M
13739,2023,SE,FT,Data Engineer,160000,US,In person,US,M
13740,2023,SE,FT,Machine Learning Engineer,204500,US,In person,US,M
13741,2023,SE,FT,Machine Learning Engineer,142200,US,In person,US,M
13742,2023,MI,FT,Data Scientist,120000,US,In person,US,M
13743,2023,MI,FT,Data Scientist,105000,US,In person,US,M
13744,2023,SE,FT,Data Engineer,187500,US,Fully remote,US,M
13745,2023,SE,FT,Data Engineer,175000,US,Fully remote,US,M
13746,2023,SE,FT,Machine Learning Engineer,204500,US,In person,US,M
13747,2023,SE,FT,Machine Learning Engineer,142200,US,In person,US,M
13748,2023,SE,FT,Data Analyst,155000,US,Fully remote,US,M
13749,2023,SE,FT,Data Analyst,64000,US,Fully remote,US,M
13750,2023,SE,FT,Computer Vision Engineer,235000,US,In person,US,M
13751,2023,SE,FT,Computer Vision Engineer,185000,US,In person,US,M
13752,2023,SE,FT,Data Architect,174500,US,In person,US,M
13753,2023,SE,FT,Data Architect,113000,US,In person,US,M
13754,2023,SE,FT,Data Scientist,143100,CA,In person,CA,M
13755,2023,SE,FT,Data Scientist,113000,CA,In person,CA,M
13756,2023,SE,FT,Applied Scientist,184000,US,Fully remote,US,M
13757,2023,SE,FT,Applied Scientist,142000,US,Fully remote,US,M
13758,2023,SE,FT,Data Scientist,140000,US,In person,US,M
13759,2023,SE,FT,Data Scientist,120000,US,In person,US,M
13760,2023,SE,FT,Data Architect,174500,US,In person,US,M
13761,2023,SE,FT,Data Architect,113000,US,In person,US,M
13762,2023,SE,FT,Data Scientist,180560,US,In person,US,M
13763,2023,SE,FT,Data Scientist,115440,US,In person,US,M
13764,2023,SE,FT,Data Scientist,140000,US,In person,US,M
13765,2023,SE,FT,Data Scientist,120000,US,In person,US,M
13766,2023,SE,FT,Research Scientist,248100,US,In person,US,M
13767,2023,SE,FT,Research Scientist,145900,US,In person,US,M
13768,2023,SE,FT,Data Scientist,120000,CA,In person,CA,M
13769,2023,SE,FT,Data Scientist,110000,CA,In person,CA,M
13770,2023,SE,FT,Data Engineer,291500,US,In person,US,M
13771,2023,SE,FT,Data Engineer,180000,US,In person,US,M
13772,2023,MI,FT,Machine Learning Engineer,76284,GB,Fully remote,GB,M
13773,2023,MI,FT,Machine Learning Engineer,63980,GB,Fully remote,GB,M
13774,2023,SE,FT,Data Engineer,161800,US,In person,US,M
13775,2023,SE,FT,Data Engineer,141600,US,In person,US,M
13776,2023,MI,FT,Machine Learning Engineer,59059,GB,Fully remote,GB,M
13777,2023,MI,FT,Machine Learning Engineer,46755,GB,Fully remote,GB,M
13778,2023,SE,FT,Data Engineer,166000,US,Fully remote,US,M
13779,2023,SE,FT,Data Engineer,128000,US,Fully remote,US,M
13780,2023,SE,FT,Data Architect,170000,US,Fully remote,US,M
13781,2023,SE,FT,Data Architect,110000,US,Fully remote,US,M
13782,2023,SE,FT,Data Engineer,160000,US,Fully remote,US,M
13783,2023,SE,FT,Data Engineer,75000,US,Fully remote,US,M
13784,2023,SE,FT,Data Engineer,236000,US,Fully remote,US,M
13785,2023,SE,FT,Data Engineer,182000,US,Fully remote,US,M
13786,2022,EN,FT,Data Scientist,130000,US,In person,US,M
13787,2023,MI,FT,Data Analyst,150000,US,In person,US,M
13788,2023,MI,FT,Data Analyst,100000,US,In person,US,M
13789,2023,SE,FT,Machine Learning Engineer,261500,US,In person,US,L
13790,2023,SE,FT,Machine Learning Engineer,134500,US,In person,US,L
13791,2023,MI,FT,Data Scientist,130000,US,In person,US,M
13792,2023,MI,FT,Data Scientist,90000,US,In person,US,M
13793,2023,EN,FT,Data Engineer,160000,US,In person,US,M
13794,2023,EN,FT,Data Engineer,135000,US,In person,US,M
13795,2022,SE,FT,Manager Data Management,125000,US,Fully remote,US,L
13796,2022,SE,FT,Data Engineer,175000,US,In person,US,M
13797,2022,SE,FT,Data Engineer,155000,US,In person,US,M
13798,2022,SE,FT,Data Engineer,153600,US,In person,US,M
13799,2022,SE,FT,Data Engineer,106800,US,In person,US,M
13800,2022,SE,FT,Data Scientist,150000,US,In person,US,M
13801,2022,SE,FT,Data Scientist,140000,US,In person,US,M
13802,2022,SE,FT,Data Science Consultant,122000,US,In person,US,M
13803,2022,SE,FT,Data Science Consultant,94500,US,In person,US,M
13804,2022,SE,FT,Data Engineer,170000,US,In person,US,M
13805,2022,SE,FT,Data Engineer,130000,US,In person,US,M
13806,2022,SE,FT,Data Science Consultant,145000,US,In person,US,M
13807,2022,SE,FT,Data Science Consultant,128000,US,In person,US,M
13808,2022,SE,FT,Data Engineer,145000,US,In person,US,M
13809,2022,SE,FT,Data Engineer,100000,US,In person,US,M
13810,2022,SE,FT,Data Engineer,175000,US,In person,US,M
13811,2022,SE,FT,Data Engineer,120000,US,In person,US,M
13812,2022,SE,FT,Data Engineer,145000,US,In person,US,M
13813,2022,SE,FT,Data Engineer,115000,US,In person,US,M
13814,2022,SE,FT,Applied Machine Learning Scientist,150000,US,Fully remote,US,M
13815,2022,MI,FT,Data Analyst,150000,US,In person,US,M
13816,2022,MI,FT,Data Analyst,100000,US,In person,US,M
13817,2022,MI,FT,Data Scientist,150000,US,Fully remote,US,M
13818,2022,MI,FT,Data Scientist,127500,US,Fully remote,US,M
13819,2022,SE,FT,Data Scientist,126500,US,Fully remote,US,M
13820,2022,SE,FT,Data Scientist,51000,US,Fully remote,US,M
13821,2022,MI,FT,Data Engineer,260000,US,In person,US,M
13822,2022,MI,FT,Data Engineer,175000,US,In person,US,M
13823,2022,EN,FT,Applied Data Scientist,40000,AU,Fully remote,PK,M
13824,2022,EN,FT,AI Programmer,40000,PK,Fully remote,AU,M
13825,2022,SE,FT,Data Engineer,250000,US,Fully remote,US,M
13826,2022,SE,FT,Data Engineer,63000,US,Fully remote,US,M
13827,2022,SE,FT,Machine Learning Engineer,210000,US,Fully remote,US,M
13828,2022,SE,FT,Machine Learning Engineer,160000,US,Fully remote,US,M
13829,2022,SE,FT,Data Scientist,272550,US,Fully remote,US,M
13830,2022,SE,FT,Data Scientist,198200,US,Fully remote,US,M
13831,2022,MI,FT,Data Scientist,94560,FR,Fully remote,FR,M
13832,2022,MI,FT,Data Scientist,52533,FR,Fully remote,FR,M
13833,2022,SE,FT,Data Scientist,220000,US,In person,US,M
13834,2022,SE,FT,Data Scientist,146000,US,In person,US,M
13835,2022,MI,FT,Data Analyst,150000,US,In person,US,M
13836,2022,MI,FT,Data Analyst,100000,US,In person,US,M
13837,2022,SE,FT,Machine Learning Software Engineer,248400,CA,Fully remote,CA,M
13838,2022,SE,FT,Machine Learning Software Engineer,183600,CA,Fully remote,CA,M
13839,2022,MI,FT,Data Engineer,150000,US,Fully remote,US,M
13840,2022,MI,FT,Data Engineer,150000,US,Fully remote,US,M
13841,2022,EN,FT,Machine Learning Developer,40000,PK,Fully remote,AU,M
13842,2022,SE,FT,Lead Data Scientist,56723,IN,In person,IN,L
13843,2022,MI,FT,Data Engineer,120000,US,In person,US,M
13844,2022,MI,FT,Data Engineer,95000,US,In person,US,M
13845,2022,EN,FT,Data Engineer,160000,US,In person,US,M
13846,2022,EN,FT,Data Engineer,135000,US,In person,US,M
13847,2022,EN,FT,Data Science Consultant,24165,IT,Hybrid,IT,M
13848,2022,SE,FT,Data Engineer,216000,US,Fully remote,US,M
13849,2022,SE,FT,Data Engineer,144000,US,Fully remote,US,M
13850,2022,EN,FT,Data Engineer,85000,US,In person,US,M
13851,2022,EN,FT,Data Engineer,65000,US,In person,US,M
13852,2022,SE,FT,Data Analyst,149000,US,Fully remote,US,M
13853,2022,SE,FT,Data Analyst,119000,US,Fully remote,US,M
13854,2022,SE,FT,Data Scientist,140000,US,In person,US,M
13855,2022,SE,FT,Data Scientist,120000,US,In person,US,M
13856,2022,MI,FT,Data Scientist,150000,US,In person,US,M
13857,2022,MI,FT,Data Scientist,110000,US,In person,US,M
13858,2022,SE,FT,Machine Learning Engineer,246000,US,Fully remote,US,M
13859,2022,SE,FT,Machine Learning Engineer,201000,US,Fully remote,US,M
13860,2022,SE,FT,Data Scientist,190000,US,In person,US,M
13861,2022,SE,FT,Data Scientist,155000,US,In person,US,M
13862,2022,SE,FT,ML Engineer,235000,US,Fully remote,US,M
13863,2022,SE,FT,ML Engineer,185000,US,Fully remote,US,M
13864,2022,SE,FT,Cloud Database Engineer,190000,US,Fully remote,US,M
13865,2022,SE,FT,Cloud Database Engineer,160000,US,Fully remote,US,M
13866,2022,EN,FT,Product Data Analyst,100000,US,Fully remote,US,M
13867,2022,MI,FT,Data Engineer,130000,US,In person,US,M
13868,2022,MI,FT,Data Engineer,115000,US,In person,US,M
13869,2022,MI,FT,Data Scientist,92350,GB,In person,GB,M
13870,2022,MI,FT,Data Scientist,67723,GB,In person,GB,M
13871,2022,MI,FT,Data Engineer,105000,US,In person,US,M
13872,2022,MI,FT,Data Engineer,70000,US,In person,US,M
13873,2022,SE,FT,Machine Learning Engineer,204500,US,In person,US,M
13874,2022,SE,FT,Machine Learning Engineer,142200,US,In person,US,M
13875,2022,SE,FT,Machine Learning Engineer,192000,US,Fully remote,US,M
13876,2022,SE,FT,Machine Learning Engineer,164000,US,Fully remote,US,M
13877,2022,SE,FT,Data Engineer,185900,US,In person,US,M
13878,2022,SE,FT,Data Engineer,129300,US,In person,US,M
13879,2022,SE,FT,Data Engineer,130000,US,In person,US,M
13880,2022,SE,FT,Data Engineer,75000,US,In person,US,M
13881,2022,SE,FT,Data Science Manager,175000,US,In person,US,M
13882,2022,SE,FT,Data Science Manager,120000,US,In person,US,M
13883,2022,SE,FT,Data Engineer,167500,US,In person,US,M
13884,2022,SE,FT,Data Engineer,106500,US,In person,US,M
13885,2022,MI,FT,Data Analyst,75000,US,Fully remote,US,M
13886,2022,MI,FT,Data Analyst,60000,US,Fully remote,US,M
13887,2022,SE,FT,Applied Scientist,184000,US,Fully remote,US,M
13888,2022,SE,FT,Applied Scientist,142000,US,Fully remote,US,M
13889,2022,MI,FT,Data Scientist,145000,US,In person,US,M
13890,2022,MI,FT,Data Scientist,100000,US,In person,US,M
13891,2022,MI,FT,Data Scientist,31795,IN,Fully remote,US,M
13892,2022,MI,FT,NLP Engineer,44365,PL,Fully remote,PL,S
13893,2022,SE,FT,Data Engineer,175000,US,In person,US,M
13894,2022,SE,FT,Data Engineer,120000,US,In person,US,M
13895,2022,SE,FT,Data Engineer,175000,US,In person,US,M
13896,2022,SE,FT,Data Engineer,120000,US,In person,US,M
13897,2022,EX,FT,Data Engineer,200000,US,In person,US,M
13898,2022,EX,FT,Data Engineer,145000,US,In person,US,M
13899,2022,MI,FT,Data Engineer,92350,GB,Fully remote,GB,M
13900,2022,MI,FT,Data Engineer,73880,GB,Fully remote,GB,M
13901,2022,SE,FT,Data Engineer,145000,US,In person,US,M
13902,2022,SE,FT,Data Engineer,100000,US,In person,US,M
13903,2022,SE,FT,Applied Scientist,192000,US,Fully remote,US,M
13904,2022,SE,FT,Applied Scientist,164000,US,Fully remote,US,M
13906,2022,EX,FT,Data Engineer,239000,US,Fully remote,US,M
13907,2022,SE,FT,Data Analyst,120000,US,In person,US,M
13908,2022,SE,FT,Data Analyst,95000,US,In person,US,M
13909,2022,SE,FT,Machine Learning Engineer,145000,US,In person,US,M
13910,2022,SE,FT,Machine Learning Engineer,135000,US,In person,US,M
13911,2022,SE,FT,Data Engineer,100000,US,In person,US,M
13912,2022,SE,FT,Data Engineer,78000,US,In person,US,M
13913,2022,SE,FT,Data Engineer,73546,ES,In person,ES,M
13914,2022,SE,FT,Data Engineer,36773,ES,In person,ES,M
13915,2022,MI,FT,Data Engineer,160000,US,Fully remote,US,M
13916,2022,MI,FT,Data Engineer,120000,US,Fully remote,US,M
13917,2022,SE,FT,Data Scientist,190000,US,In person,US,M
13918,2022,SE,FT,Data Scientist,150000,US,In person,US,M
13919,2022,MI,FT,Data Engineer,35610,IN,Hybrid,IN,L
13920,2022,SE,FT,AI Scientist,125000,CO,Fully remote,CO,L
13921,2022,SE,FT,Data Engineer,120000,US,In person,US,M
13922,2022,SE,FT,Data Engineer,95000,US,In person,US,M
13923,2022,MI,FT,Data Analyst,150000,US,In person,US,M
13924,2022,MI,FT,Data Analyst,100000,US,In person,US,M
13925,2022,SE,FT,Data Scientist,47280,ES,In person,ES,M
13926,2022,SE,FT,Data Scientist,37824,ES,In person,ES,M
13927,2022,SE,FT,Data Analyst,115934,US,Fully remote,US,M
13928,2022,SE,FT,Data Analyst,81666,US,Fully remote,US,M
13929,2022,SE,FT,Data Scientist,175000,US,Fully remote,US,M
13930,2022,SE,FT,Data Scientist,140000,US,Fully remote,US,M
13931,2022,SE,FT,Data Engineer,120000,US,In person,US,M
13932,2022,SE,FT,Data Engineer,95000,US,In person,US,M
13933,2022,SE,FT,Research Engineer,249500,US,In person,US,M
13934,2022,SE,FT,Research Engineer,149850,US,In person,US,M
13935,2022,MI,FT,Analytics Engineer,122500,US,Fully remote,US,M
13936,2022,MI,FT,Analytics Engineer,100000,US,Fully remote,US,M
13937,2022,SE,FT,Data Scientist,249500,US,In person,US,M
13938,2022,SE,FT,Data Scientist,149850,US,In person,US,M
13939,2022,EN,FT,Data Analyst,55000,US,In person,US,M
13940,2022,EN,FT,Data Analyst,48000,US,In person,US,M
13941,2022,SE,FT,Research Scientist,249500,US,In person,US,M
13942,2022,SE,FT,Research Scientist,149850,US,In person,US,M
13943,2022,MI,FT,Computer Vision Engineer,58837,FR,Fully remote,FR,S
13944,2022,SE,FT,Data Engineer,190000,US,Fully remote,US,M
13945,2022,SE,FT,Data Engineer,120000,US,Fully remote,US,M
13946,2022,SE,FT,Data Analyst,127000,US,Fully remote,US,M
13947,2022,SE,FT,Data Analyst,104000,US,Fully remote,US,M
13948,2022,SE,FT,Data Scientist,210000,US,Fully remote,US,M
13949,2022,SE,FT,Data Scientist,150000,US,Fully remote,US,M
13950,2022,SE,FT,Machine Learning Engineer,210000,US,Fully remote,US,M
13951,2022,SE,FT,Machine Learning Engineer,150000,US,Fully remote,US,M
13952,2022,SE,FT,Data Engineer,210000,US,Fully remote,US,M
13953,2022,SE,FT,Data Engineer,130000,US,Fully remote,US,M
13954,2022,SE,FT,Data Scientist,182750,US,Fully remote,US,M
13955,2022,SE,FT,Data Scientist,161500,US,Fully remote,US,M
13956,2022,MI,FT,Data Analyst,102640,US,Fully remote,US,M
13957,2022,MI,FT,Data Analyst,66100,US,Fully remote,US,M
13958,2022,SE,FT,Research Scientist,210000,US,Fully remote,US,M
13959,2022,SE,FT,Research Scientist,150000,US,Fully remote,US,M
13960,2022,SE,FT,Data Engineer,198800,US,In person,US,M
13961,2022,SE,FT,Data Engineer,122600,US,In person,US,M
13962,2022,MI,FT,Data Engineer,130000,US,Fully remote,US,M
13963,2022,MI,FT,Data Engineer,80000,US,Fully remote,US,M
13964,2022,SE,FT,Data Scientist,136000,US,Fully remote,US,M
13965,2022,SE,FT,Data Scientist,104000,US,Fully remote,US,M
13966,2022,SE,FT,Data Analyst,150000,US,Fully remote,US,M
13967,2022,SE,FT,Data Analyst,100000,US,Fully remote,US,M
13968,2022,EN,FT,Data Engineer,160000,US,In person,US,M
13969,2022,EN,FT,Data Engineer,135000,US,In person,US,M
13970,2022,SE,FT,Data Engineer,216000,US,Fully remote,US,M
13971,2022,SE,FT,Data Engineer,144000,US,Fully remote,US,M
13972,2022,EX,FT,Data Scientist,159000,US,Fully remote,US,M
13973,2022,EX,FT,Data Scientist,130000,US,Fully remote,US,M
13974,2022,SE,FT,Data Analyst,115934,US,Fully remote,US,M
13975,2022,SE,FT,Data Analyst,81666,US,Fully remote,US,M
13976,2022,SE,FT,Data Engineer,215000,US,Fully remote,US,M
13977,2022,SE,FT,Data Engineer,150000,US,Fully remote,US,M
13978,2022,SE,FT,Machine Learning Engineer,246000,US,Fully remote,US,M
13979,2022,SE,FT,Machine Learning Engineer,201000,US,Fully remote,US,M
13980,2022,MI,FT,Data Engineer,187000,US,Fully remote,US,M
13981,2022,MI,FT,Data Engineer,153000,US,Fully remote,US,M
13982,2022,SE,FT,Machine Learning Engineer,255000,MX,Fully remote,MX,M
13983,2022,SE,FT,Machine Learning Engineer,185000,MX,Fully remote,MX,M
13985,2022,MI,FT,Data Analyst,55410,GB,In person,GB,M
13986,2022,SE,FT,Data Analyst,50432,ES,In person,ES,M
13987,2022,SE,FT,Data Analyst,39925,ES,In person,ES,M
13988,2022,SE,FT,Data Analyst,169000,US,In person,US,M
13989,2022,SE,FT,Data Analyst,110600,US,In person,US,M
13990,2022,EN,FT,BI Data Analyst,60938,DE,In person,DE,L
13991,2022,SE,FT,BI Developer,140000,US,Fully remote,US,M
13992,2022,SE,FT,BI Developer,120000,US,Fully remote,US,M
13993,2022,MI,FT,Data Analyst,75000,US,Fully remote,US,M
13994,2022,MI,FT,Data Analyst,60000,US,Fully remote,US,M
13995,2022,EN,FT,Data Analyst,50000,US,Hybrid,US,L
13996,2022,MI,FT,MLOps Engineer,134000,US,Fully remote,US,M
13997,2022,MI,FT,MLOps Engineer,124000,US,Fully remote,US,M
13998,2022,SE,FT,Data Analyst,166700,US,In person,US,M
13999,2022,SE,FT,Data Analyst,119000,US,In person,US,M
14000,2022,EN,FT,Data Scientist,124234,US,In person,US,M
14001,2022,EN,FT,Data Scientist,74540,US,In person,US,M
14002,2022,MI,FT,Data Analyst,100000,US,Fully remote,US,M
14003,2022,MI,FT,Data Analyst,65000,US,Fully remote,US,M
14005,2022,EN,FT,AI Scientist,200000,CA,Hybrid,CA,L
14006,2022,SE,FT,Data Engineer,220000,US,Fully remote,US,M
14007,2022,SE,FT,Data Engineer,146000,US,Fully remote,US,M
14008,2022,SE,FT,Data Engineer,68293,ES,In person,ES,M
14009,2022,SE,FT,Data Engineer,36773,ES,In person,ES,M
14010,2022,SE,FT,Data Specialist,110000,US,In person,US,M
14011,2022,SE,FT,Data Specialist,70000,US,In person,US,M
14012,2022,EN,FT,Data Analyst,50000,US,Hybrid,US,L
14013,2022,SE,FT,Data Engineer,120000,US,In person,US,M
14014,2022,SE,FT,Data Engineer,95000,US,In person,US,M
14015,2022,MI,FT,Data Analyst,150000,US,In person,US,M
14016,2022,MI,FT,Data Analyst,100000,US,In person,US,M
14017,2022,SE,FT,Data Scientist,47280,ES,In person,ES,M
14018,2022,SE,FT,Data Scientist,37824,ES,In person,ES,M
14019,2022,SE,FT,Data Architect,190000,US,Fully remote,US,M
14020,2022,SE,FT,Data Architect,135000,US,Fully remote,US,M
14021,2022,SE,FT,Data Scientist,128000,US,In person,US,M
14022,2022,SE,FT,Data Scientist,81500,US,In person,US,M
14023,2022,SE,FT,Data Scientist,173000,US,Fully remote,US,M
14024,2022,SE,FT,Data Scientist,110000,US,Fully remote,US,M
14025,2022,SE,FT,Machine Learning Engineer,192000,US,In person,US,M
14026,2022,SE,FT,Machine Learning Engineer,120000,US,In person,US,M
14027,2022,SE,FT,Data Analyst,115934,US,Fully remote,US,M
14028,2022,SE,FT,Data Analyst,81666,US,Fully remote,US,M
14029,2022,SE,FT,Data Analyst,120000,US,In person,US,M
14030,2022,SE,FT,Data Analyst,95000,US,In person,US,M
14031,2022,SE,FT,Principal Machine Learning Engineer,190000,US,Fully remote,US,L
14032,2022,SE,FT,Data Engineer,194000,US,Fully remote,US,M
14033,2022,SE,FT,Data Engineer,129400,US,Fully remote,US,M
14034,2022,SE,FT,Data Analyst,201000,US,Fully remote,US,M
14035,2022,SE,FT,Data Analyst,89200,US,Fully remote,US,M
14036,2022,SE,FT,Data Scientist,165000,US,In person,US,M
14037,2022,SE,FT,Data Scientist,125000,US,In person,US,M
14038,2022,SE,FT,Applied Scientist,230000,US,Fully remote,US,M
14039,2022,SE,FT,Applied Scientist,196000,US,Fully remote,US,M
14040,2022,MI,FT,Machine Learning Engineer,130000,US,In person,US,M
14041,2022,MI,FT,Machine Learning Engineer,90000,US,In person,US,M
14042,2022,MI,FT,Machine Learning Researcher,150000,US,Fully remote,US,M
14043,2022,MI,FT,Machine Learning Researcher,100000,US,Fully remote,US,M
14044,2022,MI,FT,Machine Learning Engineer,230000,US,In person,US,M
14045,2022,MI,FT,Machine Learning Engineer,150000,US,In person,US,M
14046,2022,SE,FT,Data Engineer,153600,US,In person,US,M
14047,2022,SE,FT,Data Engineer,106800,US,In person,US,M
14048,2022,MI,FT,Machine Learning Researcher,130000,US,Fully remote,US,M
14049,2022,MI,FT,Machine Learning Researcher,100000,US,Fully remote,US,M
14050,2022,SE,FT,Data Engineer,216000,US,Fully remote,US,M
14051,2022,SE,FT,Data Engineer,144000,US,Fully remote,US,M
14052,2022,MI,FT,Data Scientist,180000,US,In person,US,M
14053,2022,MI,FT,Data Scientist,120000,US,In person,US,M
14054,2022,EN,FT,Data Engineer,160000,US,In person,US,M
14055,2022,EN,FT,Data Engineer,135000,US,In person,US,M
14056,2022,SE,FT,Data Analyst,192500,US,Fully remote,US,M
14057,2022,SE,FT,Data Analyst,140000,US,Fully remote,US,M
14058,2022,SE,FT,Data Engineer,152500,US,In person,US,M
14059,2022,SE,FT,Data Engineer,130000,US,In person,US,M
14060,2022,SE,FT,Data Analyst,65000,US,Fully remote,US,M
14061,2022,SE,FT,Data Analyst,55000,US,Fully remote,US,M
14062,2022,SE,FT,Data Engineer,178750,US,In person,US,M
14063,2022,SE,FT,Data Engineer,160000,US,In person,US,M
14064,2022,MI,FT,Data Scientist,63040,FR,Fully remote,FR,M
14065,2022,MI,FT,Data Scientist,52533,FR,Fully remote,FR,M
14066,2022,MI,FT,Machine Learning Scientist,165000,US,In person,US,M
14067,2022,MI,FT,Machine Learning Scientist,135000,US,In person,US,M
14068,2022,SE,FT,Analytics Engineer,170000,US,Fully remote,US,M
14069,2022,SE,FT,Analytics Engineer,125000,US,Fully remote,US,M
14070,2022,SE,FT,Data Engineer,105000,US,In person,US,M
14071,2022,SE,FT,Data Engineer,70000,US,In person,US,M
14072,2022,SE,FT,Data Scientist,130000,US,In person,US,M
14073,2022,SE,FT,Data Scientist,95000,US,In person,US,M
14074,2022,SE,FT,Data Scientist,203500,US,In person,US,M
14075,2022,SE,FT,Data Scientist,152000,US,In person,US,M
14076,2022,SE,FT,Data Engineer,197430,US,Fully remote,US,M
14077,2022,SE,FT,Data Engineer,134760,US,Fully remote,US,M
14078,2022,MI,FT,Data Scientist,120000,US,Fully remote,US,M
14079,2022,SE,FT,Data Engineer,197000,US,In person,US,M
14080,2022,SE,FT,Data Engineer,99000,US,In person,US,M
14081,2022,SE,FT,Data Engineer,220000,US,Fully remote,US,M
14082,2022,SE,FT,Data Engineer,162000,US,Fully remote,US,M
14083,2022,MI,FT,Data Engineer,110446,LT,In person,LT,M
14084,2022,MI,FT,Data Engineer,79178,LT,In person,LT,M
14085,2022,MI,FT,Data Science Consultant,70186,GB,In person,GB,M
14086,2022,MI,FT,Data Science Consultant,51716,GB,In person,GB,M
14087,2022,SE,FT,Data Architect,149040,US,Fully remote,US,M
14088,2022,SE,FT,Data Architect,113900,US,Fully remote,US,M
14089,2020,MI,FT,Business Data Analyst,95000,US,In person,US,M
14091,2022,SE,FT,Data Analyst,171000,US,Fully remote,AU,L
14092,2022,SE,FT,Data Engineer,100000,US,In person,US,M
14093,2022,SE,FT,Data Engineer,78000,US,In person,US,M
14094,2022,SE,FT,Data Engineer,120000,US,In person,US,M
14095,2022,SE,FT,Data Engineer,95000,US,In person,US,M
14096,2022,SE,FT,Data Specialist,110000,US,In person,US,M
14097,2022,SE,FT,Data Specialist,70000,US,In person,US,M
14099,2022,SE,FT,Data Scientist,185900,US,In person,US,M
14100,2022,SE,FT,Data Scientist,129300,US,In person,US,M
14101,2022,MI,FT,Data Analyst,150000,US,In person,US,M
14102,2022,MI,FT,Data Analyst,100000,US,In person,US,M
14103,2022,SE,FT,Data Engineer,230000,US,Fully remote,US,M
14104,2022,SE,FT,Data Engineer,154600,US,Fully remote,US,M
14105,2022,SE,FT,Machine Learning Engineer,204500,US,In person,US,M
14106,2022,SE,FT,Machine Learning Engineer,142200,US,In person,US,M
14107,2022,MI,FT,Data Engineer,160000,US,Fully remote,US,M
14108,2022,MI,FT,Data Engineer,75000,US,Fully remote,US,M
14109,2022,SE,FT,Data Scientist,47280,ES,In person,ES,M
14110,2022,SE,FT,Data Scientist,37824,ES,In person,ES,M
14111,2022,SE,FT,Data Engineer,213000,US,In person,US,M
14112,2022,SE,FT,Data Engineer,152000,US,In person,US,M
14113,2022,SE,FT,Data Scientist,140000,US,Fully remote,US,M
14114,2022,SE,FT,Data Scientist,120000,US,Fully remote,US,M
14115,2022,SE,FT,Data Scientist,110000,US,In person,US,M
14116,2022,SE,FT,Data Scientist,70000,US,In person,US,M
14117,2022,SE,FT,Machine Learning Software Engineer,227200,CA,Fully remote,CA,M
